[0.010s][info][class,load] opened: /Library/Java/JavaVirtualMachines/jdk-11.jdk/Contents/Home/lib/modules
[0.787s][info][class,load] io.netty.channel.AbstractChannelHandlerContext$AbstractWriteTask source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.787s][info][class,load] io.netty.channel.AbstractChannelHandlerContext$WriteAndFlushTask source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.787s][info][class,load] io.netty.channel.AbstractChannelHandlerContext$WriteTask source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.788s][info][class,load] io.netty.channel.nio.AbstractNioChannel$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.789s][info][class,load] io.netty.channel.DefaultChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.789s][info][class,load] io.netty.channel.socket.DefaultDatagramChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.789s][info][class,load] io.netty.channel.socket.nio.NioDatagramChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.790s][info][class,load] io.netty.channel.MessageSizeEstimator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.790s][info][class,load] io.netty.channel.DefaultMessageSizeEstimator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.790s][info][class,load] io.netty.channel.DefaultMessageSizeEstimator$HandleImpl source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.790s][info][class,load] io.netty.channel.WriteBufferWaterMark source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.791s][info][class,load] java.net.SocketOption source: jrt:/java.base
[0.791s][info][class,load] java.net.StandardSocketOptions source: jrt:/java.base
[0.791s][info][class,load] java.net.StandardSocketOptions$StdSocketOption source: jrt:/java.base
[0.791s][info][class,load] jdk.internal.reflect.UnsafeFieldAccessorFactory source: jrt:/java.base
[0.791s][info][class,load] jdk.internal.reflect.UnsafeQualifiedStaticFieldAccessorImpl source: jrt:/java.base
[0.791s][info][class,load] jdk.internal.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl source: jrt:/java.base
[0.792s][info][class,load] java.net.DatagramSocket source: jrt:/java.base
[0.792s][info][class,load] sun.nio.ch.DatagramSocketAdaptor source: jrt:/java.base
[0.792s][info][class,load] java.net.SocketOptions source: jrt:/java.base
[0.792s][info][class,load] java.net.DatagramSocketImpl source: jrt:/java.base
[0.792s][info][class,load] sun.nio.ch.DatagramSocketAdaptor$1 source: jrt:/java.base
[0.792s][info][class,load] java.net.DatagramSocket$1 source: jrt:/java.base
[0.793s][info][class,load] java.net.DatagramPacket source: jrt:/java.base
[0.793s][info][class,load] io.netty.channel.MaxMessagesRecvByteBufAllocator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.793s][info][class,load] io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.793s][info][class,load] io.netty.channel.FixedRecvByteBufAllocator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.793s][info][class,load] io.netty.channel.RecvByteBufAllocator$Handle source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.794s][info][class,load] io.netty.buffer.ByteBufUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-buffer-4.1.19.Final.jar
[0.794s][info][class,load] io.netty.buffer.ByteBufUtil$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-buffer-4.1.19.Final.jar
[0.794s][info][class,load] io.netty.util.ByteProcessor source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.794s][info][class,load] java.nio.charset.CharacterCodingException source: jrt:/java.base
[0.795s][info][class,load] io.netty.buffer.ByteBufUtil$ThreadLocalUnsafeDirectByteBuf source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-buffer-4.1.19.Final.jar
[0.795s][info][class,load] io.netty.buffer.ByteBufUtil$ThreadLocalDirectByteBuf source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-buffer-4.1.19.Final.jar
[0.795s][info][class,load] io.netty.util.CharsetUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.796s][info][class,load] io.netty.buffer.ByteBufUtil$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-buffer-4.1.19.Final.jar
[0.796s][info][class,load] io.netty.channel.ChannelHandler$Sharable source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.797s][info][class,load] com.sun.proxy.$Proxy2 source: __JVM_DefineClass__
[0.797s][info][class,load] java.lang.annotation.Documented source: jrt:/java.base
[0.798s][info][class,load] com.sun.proxy.$Proxy3 source: __JVM_DefineClass__
[0.799s][info][class,load] java.nio.channels.spi.AbstractSelectionKey source: jrt:/java.base
[0.799s][info][class,load] sun.nio.ch.SelectionKeyImpl source: jrt:/java.base
[0.799s][info][class,load] java.lang.invoke.ConstantBootstraps source: jrt:/java.base
[0.800s][info][class,load] io.netty.resolver.dns.DnsNameResolver$3 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.800s][info][class,load] io.netty.resolver.AbstractAddressResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.800s][info][class,load] io.netty.resolver.InetSocketAddressResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.801s][info][class,load] java.nio.channels.UnsupportedAddressTypeException source: jrt:/java.base
[0.801s][info][class,load] io.netty.resolver.AddressResolverGroup$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.801s][info][class,load] io.netty.util.concurrent.DefaultFutureListeners source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.801s][info][class,load] io.netty.util.concurrent.GenericProgressiveFutureListener source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.802s][info][class,load] io.vertx.core.impl.resolver.DnsResolverProvider$ResolverRegistration source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.802s][info][class,load] io.netty.resolver.InetSocketAddressResolver$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.803s][info][class,load] io.vertx.core.impl.AddressResolver$$Lambda$126/0x000000084016f840 source: io.vertx.core.impl.AddressResolver
[0.803s][info][class,load] io.vertx.core.impl.AddressResolver$$Lambda$127/0x000000084016fc40 source: io.vertx.core.impl.AddressResolver
[0.803s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084016f040 source: java.lang.invoke.LambdaForm
[0.804s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084016f440 source: java.lang.invoke.LambdaForm
[0.804s][info][class,load] io.vertx.core.http.impl.HttpServerImpl$$Lambda$128/0x000000084016e840 source: io.vertx.core.http.impl.HttpServerImpl
[0.804s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084016ec40 source: java.lang.invoke.LambdaForm
[0.805s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084016e040 source: java.lang.invoke.LambdaForm
[0.805s][info][class,load] java.lang.invoke.LambdaForm$MH/0x000000084016e440 source: java.lang.invoke.LambdaForm
[0.805s][info][class,load] io.vertx.core.http.impl.HttpServerImpl$$Lambda$129/0x000000084016d840 source: io.vertx.core.http.impl.HttpServerImpl
[0.805s][info][class,load] io.vertx.core.impl.DeploymentManager$$Lambda$130/0x000000084016dc40 source: io.vertx.core.impl.DeploymentManager
[0.806s][info][class,load] java.nio.channels.ServerSocketChannel source: jrt:/java.base
[0.806s][info][class,load] io.netty.channel.socket.ServerSocketChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.806s][info][class,load] sun.nio.ch.ServerSocketChannelImpl source: jrt:/java.base
[0.807s][info][class,load] sun.nio.ch.SocketDispatcher source: jrt:/java.base
[0.807s][info][class,load] io.netty.channel.socket.DefaultServerSocketChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.807s][info][class,load] io.netty.channel.socket.nio.NioServerSocketChannel$NioServerSocketChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.808s][info][class,load] java.net.ServerSocket source: jrt:/java.base
[0.808s][info][class,load] sun.nio.ch.ServerSocketAdaptor source: jrt:/java.base
[0.808s][info][class,load] jdk.internal.misc.JavaNetSocketAccess source: jrt:/java.base
[0.808s][info][class,load] java.net.ServerSocket$2 source: jrt:/java.base
[0.808s][info][class,load] java.net.SocksConsts source: jrt:/java.base
[0.809s][info][class,load] java.net.SocketImpl source: jrt:/java.base
[0.809s][info][class,load] java.net.AbstractPlainSocketImpl source: jrt:/java.base
[0.809s][info][class,load] java.net.PlainSocketImpl source: jrt:/java.base
[0.809s][info][class,load] java.net.SocksSocketImpl source: jrt:/java.base
[0.809s][info][class,load] java.net.AbstractPlainSocketImpl$1 source: jrt:/java.base
[0.810s][info][class,load] io.netty.channel.AdaptiveRecvByteBufAllocator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.810s][info][class,load] sun.nio.ch.ServerSocketChannelImpl$DefaultOptionsHolder source: jrt:/java.base
[0.811s][info][class,load] sun.net.ext.ExtendedSocketOptions$$Lambda$131/0x000000084016d040 source: sun.net.ext.ExtendedSocketOptions
[0.811s][info][class,load] java.util.stream.Collectors$$Lambda$132/0x000000084016d440 source: java.util.stream.Collectors
[0.811s][info][class,load] java.util.stream.Collectors$$Lambda$133/0x000000084016c840 source: java.util.stream.Collectors
[0.812s][info][class,load] java.util.stream.Collectors$$Lambda$134/0x000000084016cc40 source: java.util.stream.Collectors
[0.812s][info][class,load] java.util.stream.Collectors$$Lambda$135/0x000000084016c040 source: java.util.stream.Collectors
[0.812s][info][class,load] sun.nio.ch.SocketOptionRegistry source: jrt:/java.base
[0.812s][info][class,load] sun.nio.ch.SocketOptionRegistry$RegistryKey source: jrt:/java.base
[0.812s][info][class,load] sun.nio.ch.SocketOptionRegistry$LazyInitialization source: jrt:/java.base
[0.812s][info][class,load] sun.nio.ch.OptionKey source: jrt:/java.base
[0.812s][info][class,load] sun.nio.ch.ExtendedSocketOption source: jrt:/java.base
[0.813s][info][class,load] sun.nio.ch.ExtendedSocketOption$1 source: jrt:/java.base
[0.813s][info][class,load] io.netty.bootstrap.ServerBootstrap$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.813s][info][class,load] io.netty.channel.AbstractChannel$AbstractUnsafe$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.814s][info][class,load] io.netty.bootstrap.AbstractBootstrap$PendingRegistrationPromise source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.814s][info][class,load] io.netty.bootstrap.AbstractBootstrap$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.815s][info][class,load] io.netty.bootstrap.ServerBootstrap$1$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.815s][info][class,load] io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda$136/0x000000084016c440 source: io.vertx.core.net.impl.AsyncResolveConnectHelper
[0.815s][info][class,load] io.netty.bootstrap.AbstractBootstrap$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.816s][info][class,load] sun.nio.ch.Interruptible source: jrt:/java.base
[0.816s][info][class,load] java.nio.channels.spi.AbstractSelector$1 source: jrt:/java.base
[0.816s][info][class,load] io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.816s][info][class,load] io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.817s][info][class,load] sun.net.NetHooks source: jrt:/java.base
[0.817s][info][class,load] sun.net.NetHooks$Provider source: jrt:/java.base
[0.817s][info][class,load] sun.net.sdp.SdpProvider source: jrt:/java.base
[0.818s][info][class,load] io.netty.channel.AbstractChannel$AbstractUnsafe$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.818s][info][class,load] io.netty.util.internal.SocketUtils$7 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.819s][info][class,load] io.vertx.core.http.impl.HttpServerImpl$$Lambda$137/0x000000084016b840 source: io.vertx.core.http.impl.HttpServerImpl
[0.819s][info][class,load] io.netty.channel.ChannelFutureListener$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.819s][info][class,load] org.jacpfx.vxms.common.util.ReflectionExecutionWrapper source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vxms-core-1.2-SNAPSHOT.jar
[0.820s][info][class,load] io.netty.channel.ChannelFutureListener$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.820s][info][class,load] io.netty.channel.ChannelFutureListener$3 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.820s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084016bc40 source: java.lang.invoke.LambdaForm
[0.820s][info][class,load] org.jacpfx.vxms.services.VxmsEndpoint$$Lambda$138/0x000000084016b040 source: org.jacpfx.vxms.services.VxmsEndpoint
[0.820s][info][class,load] org.jacpfx.vxms.common.util.CommonReflectionUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vxms-core-1.2-SNAPSHOT.jar
[0.821s][info][class,load] org.jacpfx.vxms.common.util.CommonReflectionUtil$$Lambda$139/0x000000084016b440 source: org.jacpfx.vxms.common.util.CommonReflectionUtil
[0.821s][info][class,load] org.jacpfx.vxms.common.util.CommonReflectionUtil$$Lambda$140/0x000000084016a840 source: org.jacpfx.vxms.common.util.CommonReflectionUtil
[0.822s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084016ac40 source: java.lang.invoke.LambdaForm
[0.822s][info][class,load] org.jacpfx.vxms.services.VxmsEndpoint$$Lambda$141/0x000000084016a040 source: org.jacpfx.vxms.services.VxmsEndpoint
[0.822s][info][class,load] io.vertx.core.http.HttpMethod source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.823s][info][class,load] org.jacpfx.vxms.verticle.SimpleREST$$Lambda$142/0x000000084016a440 source: org.jacpfx.vxms.verticle.SimpleREST
